 ,Area,Mean,Min,Max
349,297,8686.667,6015,11447
350,292,8393.822,5950,11281
351,270,9938.070,5938,14280
352,323,8741.879,5928,11628
353,309,7766.107,5914,10874
354,256,10653.785,5928,14400
355,283,9421.724,6138,11860
356,295,9714.739,6069,13014
357,403,9153.938,5952,12833
358,323,8980.585,5938,11703
359,264,7938.894,5958,9956
360,319,9152.715,5962,12108
361,318,7297.896,5932,9093
362,203,14070.818,5960,22270
363,289,8258.754,5918,12464
364,298,19521.473,5934,40400
365,361,23122.753,5922,61084
366,309,11883.841,6003,16609
367,292,12561.264,6099,17467
368,416,8720.154,5964,12369
369,435,11197.278,5916,16760
370,282,9801.422,6065,12847
371,459,8909.564,5942,11465
372,309,7112.443,5948,9430
373,205,6642.278,5916,8165
374,298,9270.758,5962,12249
375,299,7788.452,5922,9712
376,280,8050.754,5916,10367
377,279,9944.319,5993,13044
378,281,8774.032,5914,12087
379,260,8023.665,5934,9885
380,274,7888.190,5912,10212
381,244,9035.750,6021,12045
382,317,8552.729,5962,11320
383,355,8473.710,5918,11128
384,303,6966.512,5922,8586
385,288,8709.194,5962,11721
386,327,9075.064,5916,12577
387,386,8084.640,5912,11322
388,285,8832.326,5936,11646
389,389,9468.401,6027,12130
390,362,7825.207,5944,10870
391,475,11981.463,5946,19627
392,293,8402.188,5916,10369
393,290,8698.666,5972,10929
394,340,7826.224,5942,10737
395,278,7570.151,5940,9426
396,304,7841.016,5930,10304
397,358,9081.975,5960,11852
398,334,8769.689,5944,11695
399,469,7918.729,5966,11090
400,280,7268.029,5920,9629
401,322,8794.248,6011,11882
402,369,8672.068,5942,12087
403,266,6803.955,5914,8017
404,285,7428.916,5930,9440
405,275,13616.691,5926,21057
406,298,8308.896,5930,11515
407,284,7208.278,5938,9373
408,304,7535.970,5944,9105
409,298,8964.856,5924,12303
410,403,8948.856,5954,12245
411,249,8673.124,5948,11020
412,275,6923.669,5926,8892
413,332,9683.816,5912,14185
414,364,10198.124,5976,13613
415,264,7383.098,5930,10026
416,281,8034.242,5956,10748
417,260,6942.754,5912,9027
418,294,8825.051,5983,11926
419,275,13506.604,5922,19607
420,164,16617.774,5938,30402
421,309,6901.327,5926,8177
422,302,7451.639,5942,10099
423,302,8116.311,5972,10633
424,255,6817.949,5918,8022
425,333,9664.973,5946,13264
426,161,14479.149,5950,27728
427,308,8496.143,5968,11169
428,306,8665.582,5916,11281
429,327,7704.459,5912,10445
430,368,8526.753,5932,11775
431,262,7433.950,5916,9690
432,320,8324.078,5938,11592
433,271,8443.572,5918,11187
434,301,7642.395,5942,9744
435,327,8510.401,5934,11856
436,319,11650.270,5916,16899
437,279,7473.821,5912,9462
438,167,16092.395,6039,28903
439,386,8924.205,5922,12237
440,309,7391.061,5938,9275
441,433,8093.166,5912,11009
442,345,10562.133,5928,15376
443,438,13339.573,5924,27094
444,268,17714.489,5952,33475
445,354,7963.172,5930,10123
446,427,11234.728,5934,15158
447,306,7192.935,5912,9281
448,272,8240.426,5934,11652
449,285,7477.382,5916,10357
450,279,6913.570,5912,8418
451,303,12053.630,5956,17423
452,300,8177.147,5924,10967
453,302,7452.546,5920,9772
454,297,8068.596,5940,11475
455,346,9207.780,5972,13030
456,303,8394.063,5940,11344
457,407,8498.570,5934,11286
458,296,12512.044,5922,18299
459,424,11371.403,6031,15837
460,393,8321.878,5954,11273
461,314,7534.697,5916,9468
462,288,9297.059,5956,12706
463,456,8074.875,5916,10824
464,281,7932.801,5936,10572
465,257,9741.148,5924,13576
466,336,8491.676,5954,11191
467,327,7549.058,5922,9928
468,379,9783.235,6033,13192
469,328,8006.503,5918,10322
470,220,11915.364,5956,17521
471,253,6614.415,5914,7715
472,260,7213.069,5936,9480
473,306,7818.075,5912,11451
474,425,12614.325,5964,20022
475,306,8539.592,5924,12327
476,368,9516.255,5924,13206
477,321,11661.125,5950,16325
478,302,6823.692,5912,8398
479,424,8137.825,5920,11026
480,485,11022.023,5912,16113
481,319,8615.583,5922,11699
482,274,7767.591,5920,10101
483,345,10665.145,5946,16159
484,290,8384.007,5940,11969
485,212,13708.335,5916,22645
486,268,6762.787,5914,8022
487,296,7807.277,5914,10705
488,280,9145.482,5978,11789
489,178,16590.096,5926,29917
490,325,8201.292,5916,11481
491,269,9350.599,5974,13234
492,299,8067.508,5924,10175
493,270,7053.048,5916,9178
494,369,7054.656,5924,9107
495,309,6873.013,5912,8713
496,462,15088.147,5914,22867
497,381,9211.268,5938,12644
498,230,9109.726,5966,12001
499,425,10414.616,5974,13842
500,358,9867.553,5950,13852
501,408,8453.007,5918,11789
502,294,8285.718,5914,11223
503,238,10419.735,5930,16173
504,381,16335.480,5924,31045
505,490,10698.967,5942,14447
506,248,8886.198,5960,12595
507,276,7594.768,5950,9988
508,265,7764.215,5932,10667
509,487,8140.324,5916,10790
510,252,8812.397,5950,11840
511,305,8167.843,5914,10812
512,285,6985.709,5928,9089
513,324,7410.238,5944,10103
514,312,8540.756,5926,10854
515,452,11146.476,6077,15202
516,414,9872.729,5932,13893
517,267,7048.693,5952,9496
518,305,7267.666,5914,9720
519,272,7789.368,5942,9682
520,255,7921.090,5942,10028
521,266,7413.586,5920,9293
522,280,8310.018,5922,11404
523,280,8499.914,5966,12259
524,303,7170.485,5912,9476
525,273,7834.923,5928,10502
526,277,9073.711,5940,12289
527,252,8432.659,5938,11076
528,269,8992.004,5946,12881
529,315,7423.079,5964,9452
530,264,7872.504,5946,10238
531,442,9398.441,5918,12746
532,363,8317.623,5926,11046
533,403,9484.300,5914,12861
534,230,10134.974,5991,14155
535,283,7246.601,5964,8779
536,305,7330.597,5920,9408
537,483,8088.321,5950,11191
538,235,6687.511,5914,7907
539,278,8515.165,5944,11656
540,271,8953.753,5940,12095
541,357,8445.006,5940,11338
542,282,7318.688,5930,9932
543,277,6781.957,5916,8467
544,289,7526.301,5946,9696
545,348,8510.325,5922,11018
546,408,8234.659,5932,11709
547,285,8993.698,5956,12648
548,262,9168.126,5918,12307
549,368,9605.685,5972,12460
550,299,8196.197,5924,10995
551,276,7292.746,5924,9653
552,281,7392.068,5924,9799
553,255,7751.290,5928,10617
554,252,10947.762,5985,15591
555,387,9102.194,5968,13016
556,295,8178.881,5916,11233
557,250,6786.172,5950,8193
558,285,8332.719,5912,10872
559,273,7076.916,5914,8320
560,295,7427.027,5930,9704
561,297,8527.845,5916,12928
562,299,7644.080,5916,10153
563,266,9696.857,5920,13314
564,352,6942.827,5912,9271
565,303,7269.139,5922,9907
566,280,7689.882,5946,9897
567,265,9196.430,5920,12857
568,498,11639.458,5942,15928
569,252,7324.369,5918,9438
570,247,9897.045,6019,13435
571,299,8308.548,5930,11163
572,418,11278.426,5987,16490
573,226,12473.894,5952,19151
574,416,8503.620,5912,12599
575,440,10254.755,5934,14098
576,274,7718.434,5993,9714
577,298,7876.919,5930,9708
578,480,10213.258,5972,13824
579,478,11031.172,5924,15372
580,302,7560.781,5914,9861
581,285,8090.625,5995,11445
582,498,8390.175,5916,11878
583,277,8493.722,5944,11175
584,289,7564.131,5918,10514
585,266,11112.398,5966,15222
586,299,8102.532,6025,9853
587,439,13138.651,5983,20411
588,346,8350.006,5926,11001
589,382,7322.668,5916,9500
590,386,8430.984,5942,10971
591,305,7047.161,5912,9470
592,280,9771.864,5918,13214
593,271,8015.351,5970,10510
594,300,7327.840,5912,9339
595,444,9528.892,5922,12849
596,272,7458.967,5958,9871
597,181,6548.066,5912,7858
598,263,9031.791,5912,12539
599,264,7311.080,5924,9410
600,481,14081.705,5999,21728
601,417,9308.329,5932,11900
602,280,8691.125,5954,10999
603,252,10493.988,5932,14828
604,267,9818.610,5938,13038
605,252,10393.595,5946,14719
606,158,16474.880,6097,33594
607,320,7251.378,5914,10671
608,425,7507.478,5912,10095
609,309,7366.751,5936,10389
610,286,8293.619,5932,11241
611,336,7555.259,5934,10220
612,487,11485.628,5948,16514
613,232,6809.556,5914,8005
614,271,8181.472,5912,10921
615,301,7068.033,5914,9224
616,413,8772.356,6011,12797
617,319,10595.545,5956,14507
618,315,7529.352,5932,11140
619,196,13591.418,5952,21301
620,266,8296.583,5930,10197
621,319,7093.038,5920,9081
622,316,7992.209,5920,10879
623,354,8370.884,5936,11298
624,273,8299.154,5914,11286
625,388,10158.840,5942,13752
626,298,8963.443,5912,12001
627,419,12444.625,5982,17755
628,223,6691.852,5914,7987
629,367,16417.559,5916,31929
630,266,7624.496,5926,10288
631,290,8288.962,5936,11235
632,278,7023.313,5916,8628
633,325,9959.785,5924,13470
634,269,7469.636,5934,9396
635,283,7631.360,5924,10681
636,404,8137.616,5946,10840
637,288,8023.410,5940,11249
638,363,9276.140,5916,12339
639,319,7049.583,5926,8936
640,273,6697.777,5922,9299
641,442,12966.002,5918,18003
642,312,7318.891,5912,9396
643,271,7628.948,5914,9789
644,299,9355.054,5940,12889
645,236,7045.873,5912,9351
646,466,9601.616,5966,12722
647,496,10746.067,5960,17024
648,301,8904.429,5950,11557
649,272,7698.952,5922,9994
650,500,10653.290,5912,15444
651,277,6707.079,5928,9190
652,368,8640.788,5918,12152
653,364,8685.698,5924,11564
654,283,8145.452,5962,11013
655,297,7205.535,5918,9504
656,362,12605.555,5999,18039
657,261,8493.000,6009,11271
658,276,6920.504,5912,9571
659,280,7259.525,5916,9347
